dollar ,0.026785716,0.026785716,0.008928572,0.026785716,0.008928572,0.0625,0.026785716
domestic ,0.017857144,0.017857144,0.017857144,0.125,0.017857144,0.017857144,0.017857144
don ,5.77E-05,0.027636742,5.77E-05,0.026367413,0.038945306,0.020482345,0.029598432
dot ,0.005952382,0.029761905,0.005952382,0.053571433,0.005952382,0.065476194,0.005952382
draft ,0.004464286,0.040178575,0.004464286,0.013392858,0.03125,0.040178575,0.03125
dream ,5.62E-04,0.055680543,5.62E-04,0.014060743,0.0208099,0.0208099,0.03318335
dress ,0.008196722,0.040983606,0.00117096,0.017564405,0.019906323,0.04800937,0.012880562
drink ,0.015306124,0.026967932,7.29E-04,0.032798834,0.04008746,0.015306124,0.015306124
drivers ,0.023809526,0.010204082,0.003401361,0.06462585,0.003401361,0.023809526,0.030612247
drives ,0.035714287,0.05,0.007142858,0.035714287,0.007142858,0.035714287,0.007142858
driving ,0.008760109,0.019541781,6.74E-04,0.031671163,0.014150944,0.030323451,0.04110513
drop ,0.00170068,0.025510205,0.00170068,0.028911566,0.045918368,0.015306124,0.032312926
drugs ,0.06883117,0.032467537,0.001298701,0.00909091,0.00909091,0.00909091,0.01948052
dry ,0.010822511,0.02813853,0.002164502,0.032467537,0.036796536,0.023809526,0.01948052
duty ,0.00487013,0.02435065,0.001623377,0.030844158,0.01461039,0.060064934,0.01461039
dynamic ,0.010204082,0.030612247,0.010204082,0.030612247,0.010204082,0.071428575,0.030612247
earlier ,0.002209131,0.018409425,7.36E-04,0.03902798,0.031664215,0.021354934,0.033136968
easier ,0.001879699,0.02443609,0.001879699,0.046992477,0.020676693,0.016917294,0.039473683
easy ,7.26E-06,1.14E-04,9.71E-04,9.93E-05,1.09E-04,7.51E-05,6.54E-05
eat ,0.01845419,0.017151542,2.17E-04,0.021927921,0.06969171,0.009335649,0.007164568
economic ,0.007142858,0.06428572,0.007142858,0.007142858,0.021428574,0.06428572,0.007142858
economics ,0.01948052,0.032467537,0.006493507,0.032467537,0.006493507,0.05844156,0.01948052
editorial ,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287
eight ,0.00310559,0.034161493,0.00310559,0.015527951,0.059006214,0.027950311,0.015527951
either ,0.006390978,0.033458646,3.76E-04,0.02894737,0.024436092,0.020676695,0.030451128
election ,3.37E-04,0.003032345,3.37E-04,0.001684636,0.001684636,3.37E-04,0.1371294
electrical ,0.014285715,0.042857148,0.014285715,0.071428575,0.014285715,0.042857148,0.014285715
element ,0.006493507,0.032467537,0.006493507,0.006493507,0.045454547,0.032467537,0.045454547
em ,0.008928572,0.04464286,0.008928572,0.0625,0.026785716,0.008928572,0.026785716
emergency ,0.001210654,0.003631961,0.001210654,0.003631961,0.006053269,0.003631961,0.12953995
empty ,7.85E-04,0.021193095,7.85E-04,0.014913659,0.07927787,0.011773941,0.018053377
ended ,0.002880184,0.02246544,5.76E-04,0.021313366,0.036290325,0.032834105,0.029377881
ends ,0.002164502,0.02813853,0.002164502,0.041125543,0.032467537,0.015151517,0.032467537
energy ,2.00E-04,0.018954512,2.00E-04,0.006185156,0.070031926,0.03451716,0.01376696
enjoy ,2.89E-04,0.030942744,2.89E-04,0.017640255,0.02689416,0.046558704,0.02168884
enter ,8.64E-06,3.74E-05,0.001154954,4.32E-05,1.44E-05,1.12E-04,7.20E-05
environment ,4.30E-05,6.60E-05,0.001150316,2.58E-05,4.30E-05,5.45E-05,6.02E-05
equal ,0.007142858,0.021428574,0.007142858,0.021428574,0.035714287,0.05,0.035714287
equity ,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287
eric ,0.005494506,0.02747253,0.005494506,0.049450554,0.016483517,0.02747253,0.038461544
errors ,0.083333336,0.011904763,0.011904763,0.011904763,0.035714287,0.011904763,0.035714287
es ,0.023809526,0.023809526,0.023809526,0.071428575,0.023809526,0.071428575,0.023809526
especially ,0.003875969,0.022702105,1.85E-04,0.037098564,0.026024364,0.019379845,0.034514584
essential ,0.005494506,0.02747253,0.005494506,0.016483517,0.049450554,0.02747253,0.038461544
estimated ,0.010204082,0.05102041,0.010204082,0.091836736,0.010204082,0.010204082,0.010204082
eu ,0.017857144,0.08928572,0.017857144,0.053571433,0.017857144,0.017857144,0.017857144
europe ,0.019841272,0.011904763,0.003968254,0.043650795,0.02777778,0.02777778,0.02777778
evaluation ,0.010204082,0.030612247,0.010204082,0.030612247,0.030612247,0.030612247,0.05102041
evening ,0.013030889,0.012065638,4.83E-04,0.03137066,0.027509654,0.03137066,0.029440157
exactly ,0.003030303,0.051515155,4.33E-04,0.017748918,0.016017316,0.035064936,0.021212123
excellent ,0.038461544,0.02747253,0.005494506,0.02747253,0.016483517,0.02747253,0.02747253
exclusive ,0.011904763,0.011904763,0.011904763,0.011904763,0.107142866,0.035714287,0.011904763
expect ,0.002429544,0.022837708,4.86E-04,0.013119535,0.009232265,0.0782313,0.018950438
experience ,7.47E-06,1.90E-04,5.99E-04,1.18E-04,1.21E-04,2.14E-04,1.87E-04
experts ,0.017857144,0.017857144,0.017857144,0.125,0.017857144,0.017857144,0.017857144
explore ,0.003246754,0.055194806,0.003246754,0.00974026,0.016233768,0.042207796,0.02922078
exposure ,0.010204082,0.030612247,0.010204082,0.030612247,0.010204082,0.010204082,0.091836736
expression ,0.002164502,0.045454547,0.002164502,0.02813853,0.032467537,0.02813853,0.015151517
extended ,0.005102041,0.035714287,0.005102041,0.025510205,0.045918368,0.005102041,0.045918368
extension ,0.008928572,0.026785716,0.008928572,0.026785716,0.026785716,0.008928572,0.08035715
extreme ,0.007653062,0.053571433,0.002551021,0.022959184,0.04336735,0.007653062,0.017857144
face ,0.0029274,0.036885247,1.95E-04,0.024785327,0.015027323,0.04195941,0.022053083
fact ,0.004166667,0.03154762,1.98E-04,0.028373018,0.0375,0.015674604,0.02638889
factory ,0.0867347,0.015306124,0.005102041,0.005102041,0.015306124,0.015306124,0.025510205
facts ,0.030612247,0.010204082,0.003401361,0.030612247,0.030612247,0.04421769,0.010204082
fail ,0.001283148,0.00641574,4.28E-04,0.11591104,0.001283148,0.0106929,0.008982036
failed ,0.011715798,0.002645503,3.78E-04,0.06991686,0.04270597,0.013227513,0.004157219
failure ,0.00169262,0.004400813,3.39E-04,0.009140149,0.015233582,0.002369668,0.11137441
fair ,0.021428574,0.021428574,0.001428571,0.024285715,0.035714287,0.027142858,0.018571429
faith ,7.76E-04,0.014751554,7.76E-04,0.024068324,0.011645963,0.047360253,0.047360253
fall ,9.04E-04,0.013200725,1.81E-04,0.008137433,0.009222424,0.009222424,0.102893315
falls ,0.015306124,0.045918368,0.005102041,0.005102041,0.015306124,0.025510205,0.056122452
false ,0.02747253,0.02747253,0.001831502,0.038461544,0.023809526,0.020146523,0.012820514
famous ,0.004464286,0.058035716,0.004464286,0.040178575,0.02232143,0.02232143,0.013392858
fan ,0.001879699,0.043233085,0.001879699,0.02443609,0.02443609,0.03195489,0.02443609
fans ,0.005952382,0.029761905,0.001984127,0.053571433,0.009920636,0.021825397,0.029761905
fantasy ,0.005494506,0.082417585,0.005494506,0.016483517,0.016483517,0.02747253,0.016483517
far ,0.001248751,0.052197803,2.50E-04,0.015734266,0.028221779,0.021228772,0.025224777
faster ,0.010822511,0.032467537,0.002164502,0.010822511,0.045454547,0.01948052,0.032467537
fat ,0.020879123,0.023076925,0.001098901,0.025274727,0.047252752,0.012087913,0.018681321
favorites ,0.023809526,0.023809526,0.023809526,0.023809526,0.11904762,0.023809526,0.023809526
fear ,4.12E-04,0.00502554,8.24E-05,0.004201681,0.003377822,0.007332345,0.12283738
features ,1.62E-05,9.37E-05,0.001296057,3.23E-06,1.62E-05,9.70E-06,9.70E-06
feedback ,3.32E-06,2.33E-05,0.001332226,3.32E-06,1.66E-05,2.99E-05,3.65E-05
feeds ,0.014285715,0.014285715,0.014285715,0.042857148,0.071428575,0.042857148,0.014285715
felt ,0.019819312,0.022077924,5.65E-05,0.02557877,0.021513272,0.029418409,0.024675326
festival ,0.015306124,0.035714287,0.005102041,0.056122452,0.015306124,0.015306124,0.025510205
fiction ,0.008928572,0.026785716,0.008928572,0.04464286,0.026785716,0.026785716,0.04464286
fight ,0.001317615,0.0018724,6.93E-05,0.049583916,0.002011096,0.001733703,0.086615816
figures ,0.005494506,0.016483517,0.005494506,0.02747253,0.016483517,0.060439564,0.038461544
filed ,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287
fill ,0.00166113,0.024916943,0.00166113,0.041528244,0.024916943,0.034883723,0.021594686
film ,2.02E-04,1.37E-04,8.18E-04,7.14E-05,3.88E-05,9.18E-05,7.96E-05
films ,0.046583854,0.046583854,0.00310559,0.00310559,0.015527951,0.00931677,0.034161493
finding ,0.005952382,0.029761905,6.61E-04,0.017857144,0.028439155,0.039021164,0.024470901
fine ,0.002380953,0.013809525,4.76E-04,0.010000001,0.012857144,0.07380953,0.031904764
finish ,0.006627393,0.03902798,7.36E-04,0.013991164,0.040500738,0.02724595,0.018409425
finished ,0.00166113,0.034883723,5.54E-04,0.026024364,0.021594685,0.03820598,0.022702105
fire ,0.003840246,0.011520738,7.68E-04,0.008448541,0.008448541,0.023809526,0.089861766
firm ,0.005952382,0.041666668,0.005952382,0.053571433,0.029761905,0.029761905,0.005952382
fishing ,0.004761905,0.052380957,0.004761905,0.014285715,0.014285715,0.033333335,0.042857148
fit ,5.90E-04,0.020661157,5.90E-04,0.032467537,0.01475797,0.05844156,0.018299883
fitness ,0.002857143,0.025714288,0.002857143,0.002857143,0.042857148,0.014285715,0.06571429
fix ,0.001879699,0.016917294,0.001879699,0.043233085,0.065789476,0.009398497,0.013157894
flag ,0.011904763,0.05952381,0.011904763,0.011904763,0.035714287,0.035714287,0.035714287
flight ,0.003571429,0.039285716,0.003571429,0.003571429,0.025,0.03214286,0.053571433
flights ,0.008928572,0.026785716,0.008928572,0.0625,0.026785716,0.008928572,0.04464286
flower ,0.010204082,0.05102041,0.010204082,0.010204082,0.030612247,0.05102041,0.030612247
flowers ,0.011904763,0.026190478,0.002380953,0.021428574,0.016666668,0.06428572,0.011904763
fly ,0.00974026,0.0487013,0.003246754,0.00974026,0.02922078,0.02922078,0.02922078
followed ,0.005376345,0.014592934,7.68E-04,0.005376345,0.011520738,0.014592934,0.094470054
follows ,0.023809526,0.023809526,0.023809526,0.071428575,0.023809526,0.071428575,0.023809526
font ,9.92E-04,0.006944445,9.92E-04,0.004960318,0.020833334,0.1061508,0.006944445
forced ,0.004407776,0.001243219,1.13E-04,0.12059224,0.001243219,0.001695298,0.014127487
forces ,0.006493507,0.006493507,0.006493507,0.006493507,0.032467537,0.11038961,0.006493507
forecast ,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287
forgot ,3.04E-04,0.005167174,3.04E-04,0.12553191,0.003951368,0.006382979,0.002735562
fort ,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287
fr ,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287
frames ,0.017857144,0.053571433,0.017857144,0.017857144,0.053571433,0.017857144,0.053571433
framework ,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866
frank ,0.008928572,0.026785716,0.008928572,0.026785716,0.0625,0.026785716,0.026785716
freedom ,0.004043127,0.05256065,0.001347709,0.020215636,0.02560647,0.020215636,0.02560647
frequency ,0.007936508,0.023809526,0.007936508,0.007936508,0.023809526,0.023809526,0.08730159
frequently ,0.022167487,0.007389163,0.002463054,0.022167487,0.041871924,0.032019705,0.027093597
fresh ,0.00210084,0.031512607,0.00210084,0.00210084,0.039915968,0.06092437,0.014705883
friends ,0.016394896,0.015508685,8.86E-05,0.042272247,0.019762496,0.026852181,0.022421129
fuck ,0.001785714,0.037500005,0.001785714,0.033928573,0.030357145,0.033928573,0.0125
fucking ,0.003644315,0.025510205,7.29E-04,0.04008746,0.045918364,0.01676385,0.013848397
fuel ,0.006493507,0.01948052,0.006493507,0.05844156,0.045454547,0.006493507,0.032467537
fully ,8.82E-04,0.032627866,8.82E-04,0.022045856,0.023809526,0.036155205,0.0308642
fun ,2.24E-05,1.03E-04,5.99E-04,8.22E-05,6.43E-05,5.07E-04,5.83E-05
funny ,7.76E-04,0.086801246,1.55E-04,0.002639752,0.002639752,0.047981367,0.002639752
future ,2.63E-05,8.70E-05,8.11E-04,6.68E-05,8.70E-05,1.03E-04,2.57E-04
gain ,0.00170068,0.015306124,0.00170068,0.008503402,0.0867347,0.018707484,0.018707484
gambling ,0.011904763,0.05952381,0.011904763,0.035714287,0.05952381,0.011904763,0.011904763
gaming ,0.005102041,0.07653062,0.005102041,0.025510205,0.015306124,0.005102041,0.035714287
garden ,2.08E-05,3.27E-05,0.001193453,5.65E-05,3.87E-05,7.44E-05,2.68E-05
gave ,0.008175559,0.015920827,4.30E-04,0.027108435,0.021084337,0.058089502,0.014199656
gay ,1.72E-05,3.19E-05,9.84E-04,1.23E-05,7.36E-06,3.17E-04,7.12E-05
gb ,0.017857144,0.017857144,0.017857144,0.08928572,0.053571433,0.017857144,0.017857144
gear ,0.005494506,0.02747253,0.005494506,0.049450554,0.038461544,0.038461544,0.005494506
gender ,0.023809526,0.071428575,0.023809526,0.023809526,0.023809526,0.023809526,0.071428575
gene ,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287
gift ,1.84E-06,4.59E-05,7.36E-04,4.22E-05,4.59E-05,5.53E-04,1.29E-05
gifts ,0.003759399,0.018796993,0.003759399,0.056390982,0.018796993,0.048872184,0.011278195
girls ,8.32E-05,8.32E-05,8.14E-04,2.21E-04,1.08E-04,7.10E-05,5.88E-05
given ,1.57E-05,1.21E-04,5.73E-04,9.00E-05,9.00E-05,4.56E-04,9.00E-05
goal ,0.002819549,0.029135339,9.40E-04,0.023496242,0.017857144,0.055451132,0.017857144
goals ,0.001785714,0.055357143,0.001785714,0.023214286,0.01964286,0.01607143,0.033928573
god ,6.82E-04,0.018577496,0.030406432,0.008113436,0.008871703,0.064225055,0.012359722
goes ,0.005791506,0.036679536,6.44E-04,0.014800515,0.034105536,0.026383527,0.027670529
golden ,0.006493507,0.006493507,0.006493507,0.01948052,0.006493507,0.084415585,0.045454547
golf ,0.010204082,0.05102041,0.010204082,0.071428575,0.010204082,0.010204082,0.030612247
gone ,0.002759044,0.038320053,3.07E-04,0.02912324,0.026670756,0.022992032,0.024218272
good ,0.004249292,0.022865238,6.74E-05,0.021516256,0.024079321,0.04917038,0.02124646
goods ,0.006493507,0.032467537,0.006493507,0.084415585,0.006493507,0.032467537,0.006493507
got ,0.007479169,0.024846906,0.020128502,0.024344945,0.014908142,0.03428371,0.017116755
graduate ,0.002515091,0.005533199,5.03E-04,5.03E-04,0.003521127,0.12927566,0.003521127
grand ,9.28E-04,0.004638219,9.28E-04,0.006493507,0.013914657,0.11595548,0.004638219
graphic ,0.008928572,0.008928572,0.008928572,0.026785716,0.0625,0.04464286,0.026785716
great ,0.002212781,0.013896266,0.03549301,0.006992389,0.009116659,0.059568066,0.016020535
greater ,0.002747253,0.030219782,0.002747253,0.002747253,0.008241759,0.041208792,0.06868132
grow ,9.78E-04,0.036203522,9.78E-04,0.016634053,0.018590998,0.04011742,0.034246575
growing ,0.001347709,0.039083563,0.001347709,0.028301887,0.020215636,0.020215636,0.039083563
guarantee ,0.005952382,0.053571433,0.005952382,0.029761905,0.017857144,0.029761905,0.029761905
guaranteed ,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866
guess ,1.82E-04,0.0300656,1.82E-04,0.024234693,0.028972303,0.019497085,0.040634114
guitar ,0.006493507,0.071428575,0.006493507,0.006493507,0.006493507,0.071428575,0.006493507
hall ,0.065476194,0.009920636,0.001984127,0.029761905,0.005952382,0.025793651,0.01388889
handle ,0.00127551,0.021683674,0.00127551,0.031887755,0.016581632,0.039540816,0.036989797
handling ,0.006493507,0.071428575,0.006493507,0.006493507,0.01948052,0.05844156,0.006493507
happen ,0.005519481,0.03214286,3.25E-04,0.02305195,0.02435065,0.019805197,0.039285716
happy ,3.84E-04,0.018183213,7.67E-05,0.015267762,0.010050637,0.090148844,0.009129969
hard ,5.05E-05,1.34E-04,4.50E-04,1.70E-04,2.10E-04,1.63E-04,2.57E-04
harry ,0.003571429,0.046428572,0.003571429,0.039285716,0.03214286,0.010714287,0.025
hawaii ,0.010204082,0.05102041,0.010204082,0.05102041,0.010204082,0.030612247,0.030612247
headlines ,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287
healthcare ,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287
healthy ,2.93E-04,0.014929744,2.93E-04,0.006733021,0.026639346,0.0898712,0.005562061
heard ,0.01739332,0.022495363,2.32E-04,0.035482377,0.016465677,0.0317718,0.020176254
heart ,1.45E-04,0.027327936,1.45E-04,0.018941587,0.020965878,0.051041063,0.025014462
heat ,0.00170068,0.04251701,0.00170068,0.011904763,0.056122452,0.015306124,0.022108845
heavy ,0.002688172,0.006528418,3.84E-04,0.055683564,0.021889402,0.004224271,0.05337942
height ,0.001984127,0.053571433,0.001984127,0.017857144,0.037698418,0.021825397,0.017857144
held ,0.007936508,0.032627866,8.82E-04,0.025573192,0.022045856,0.037918873,0.020282188
hello ,0.002645503,0.018518519,0.002645503,0.02910053,0.08201059,0.013227513,0.007936508
helps ,0.001066098,0.018123668,0.001066098,0.013859276,0.03944563,0.043710027,0.030916845
henry ,0.017857144,0.029761905,0.005952382,0.017857144,0.005952382,0.017857144,0.077380955
hey ,8.50E-04,0.08928572,8.50E-04,0.005952382,0.024659863,0.011054423,0.014455783
hidden ,0.004464286,0.049107146,0.004464286,0.02232143,0.004464286,0.06696429,0.013392858
hide ,0.006377551,0.016581632,0.00127551,0.034438778,0.016581632,0.019132653,0.054846942
highest ,0.007142858,0.021428574,0.007142858,0.06428572,0.007142858,0.06428572,0.007142858
highly ,0.005854801,0.026932085,0.00117096,0.033957846,0.00117096,0.012880562,0.06674474
hip ,0.005952382,0.017857144,0.005952382,0.041666668,0.053571433,0.017857144,0.029761905
hire ,0.017857144,0.017857144,0.017857144,0.017857144,0.08928572,0.017857144,0.053571433
hit ,0.004065041,0.045876887,5.81E-04,0.021486646,0.020325204,0.015679443,0.037746806
hits ,0.004761905,0.071428575,0.004761905,0.014285715,0.033333335,0.033333335,0.004761905
hiv ,0.017857144,0.053571433,0.017857144,0.017857144,0.053571433,0.017857144,0.053571433
hold ,0.002463054,0.025123155,4.93E-04,0.026108375,0.032019705,0.028078819,0.031034485
hole ,0.006696429,0.042410716,0.002232143,0.029017858,0.015625,0.033482146,0.024553573
holiday ,0.008365508,0.022522522,6.44E-04,0.027670529,0.01866152,0.045688547,0.022522522
holidays ,0.014285715,0.014285715,0.001587302,0.02698413,0.04603175,0.030158732,0.017460318
hong ,0.014285715,0.042857148,0.014285715,0.014285715,0.014285715,0.071428575,0.042857148
hope ,3.40E-04,0.013923478,1.13E-04,0.009395519,0.01596106,0.04154404,0.062146258
hot ,2.64E-06,5.54E-05,0.001056932,8.70E-05,9.75E-05,7.64E-05,6.59E-05
household ,0.010204082,0.030612247,0.010204082,0.010204082,0.030612247,0.05102041,0.05102041
houses ,0.003246754,0.016233768,0.003246754,0.042207796,0.022727275,0.022727275,0.0487013
houston ,0.023809526,0.11904762,0.023809526,0.023809526,0.023809526,0.023809526,0.023809526
hr ,0.023809526,0.023809526,0.023809526,0.023809526,0.071428575,0.023809526,0.071428575
huge ,8.12E-04,0.03327922,8.12E-04,0.026785716,0.025162337,0.026785716,0.03327922
hunter ,0.014285715,0.042857148,0.014285715,0.014285715,0.042857148,0.014285715,0.071428575
ice ,0.004201681,0.026610646,0.00140056,0.018207286,0.04061625,0.023809526,0.035014007
icon ,0.014285715,0.1,0.014285715,0.014285715,0.014285715,0.042857148,0.014285715
ideal ,0.005952382,0.029761905,0.005952382,0.005952382,0.041666668,0.041666668,0.041666668
identified ,0.014285715,0.071428575,0.014285715,0.014285715,0.042857148,0.042857148,0.014285715
identify ,0.00105042,0.005252102,0.00105042,0.003151261,0.00105042,0.12710086,0.009453783
identity ,0.014285715,0.071428575,0.004761905,0.023809526,0.014285715,0.004761905,0.033333335
immediately ,0.002551021,0.031462587,8.50E-04,0.038265307,0.033163264,0.019557824,0.021258505
import ,0.023809526,0.11904762,0.023809526,0.023809526,0.023809526,0.023809526,0.023809526
importance ,0.002645503,0.039682545,0.002645503,0.02910053,0.023809526,0.02910053,0.02910053
important ,0.010748959,0.014909849,3.47E-04,0.023231624,0.016990293,0.066227466,0.012135922
improve ,0.003401361,0.030612247,0.003401361,0.017006803,0.037414968,0.030612247,0.037414968
improved ,0.007142858,0.07857143,0.007142858,0.021428574,0.021428574,0.007142858,0.035714287
incest ,0.107142866,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287
inch ,0.006493507,0.01948052,0.006493507,0.01948052,0.006493507,0.05844156,0.05844156
inches ,0.005102041,0.056122452,0.005102041,0.005102041,0.045918368,0.015306124,0.035714287
increase ,0.003759399,0.02631579,0.003759399,0.011278195,0.06390978,0.02631579,0.02631579
increasing ,0.017857144,0.053571433,0.017857144,0.053571433,0.053571433,0.017857144,0.017857144
indeed ,0.001552795,0.048136648,0.001552795,0.029503107,0.023291927,0.029503107,0.017080747
indiana ,0.014285715,0.042857148,0.014285715,0.014285715,0.014285715,0.071428575,0.042857148
industries ,0.11904762,0.023809526,0.023809526,0.023809526,0.023809526,0.023809526,0.023809526
influence ,0.014285715,0.014285715,0.002857143,0.037142858,0.020000001,0.03142857,0.037142858
injury ,0.003968254,0.02777778,0.003968254,0.011904763,0.019841272,0.019841272,0.07539683
installed ,0.014285715,0.042857148,0.014285715,0.042857148,0.042857148,0.014285715,0.042857148
instance ,0.02747253,0.038461544,0.005494506,0.02747253,0.005494506,0.038461544,0.02747253
instant ,0.010204082,0.030612247,0.010204082,0.010204082,0.05102041,0.05102041,0.030612247
institutions ,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287
intelligence ,0.004761905,0.023809526,0.004761905,0.004761905,0.033333335,0.061904766,0.033333335
intended ,0.003246754,0.02922078,0.003246754,0.0487013,0.035714287,0.022727275,0.016233768
interest ,0.002880184,0.019009218,5.76E-04,0.008640553,0.015552996,0.07776498,0.021313366
interested ,0.011224491,0.05,0.001020408,0.02346939,0.005102041,0.015306124,0.041836735
interesting ,0.001623377,0.053571433,0.001623377,0.017857144,0.03733766,0.017857144,0.021103898
interests ,0.032467537,0.05844156,0.006493507,0.045454547,0.01948052,0.006493507,0.006493507
interior ,0.017857144,0.053571433,0.017857144,0.017857144,0.017857144,0.053571433,0.053571433
interview ,0.005226481,0.04355401,0.00174216,0.022648085,0.019163765,0.03310105,0.026132407
introduced ,0.039285716,0.017857144,0.003571429,0.010714287,0.017857144,0.039285716,0.03214286
involved ,0.022321427,0.024107145,8.93E-04,0.022321427,0.01875,0.016964287,0.041964285
iowa ,0.023809526,0.023809526,0.023809526,0.071428575,0.023809526,0.023809526,0.071428575
ipod ,0.006493507,0.032467537,0.006493507,0.045454547,0.032467537,0.01948052,0.032467537
iron ,0.004761905,0.033333335,0.004761905,0.033333335,0.071428575,0.014285715,0.004761905
israel ,0.003968254,0.02777778,0.003968254,0.011904763,0.06746032,0.011904763,0.035714287
issued ,0.023809526,0.071428575,0.023809526,0.023809526,0.023809526,0.023809526,0.071428575
issues ,2.63E-06,6.57E-05,0.001053046,1.18E-04,7.09E-05,5.51E-05,7.62E-05
iv ,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287
jackson ,0.011904763,0.05952381,0.011904763,0.011904763,0.035714287,0.011904763,0.05952381
jazz ,0.035714287,0.107142866,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287
jesus ,7.60E-04,0.026595745,7.60E-04,0.005319149,0.003799392,0.09498481,0.014437691
joseph ,0.017857144,0.017857144,0.017857144,0.017857144,0.08928572,0.017857144,0.053571433
judge ,0.002747253,0.013736265,0.002747253,0.052197803,0.019230772,0.008241759,0.057692308
junior ,0.035714287,0.007142858,0.007142858,0.05,0.035714287,0.035714287,0.007142858
keep ,2.40E-05,1.65E-04,4.58E-04,1.91E-04,2.25E-04,1.93E-04,1.79E-04
kelly ,0.014285715,0.1,0.014285715,0.014285715,0.014285715,0.014285715,0.042857148
kentucky ,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287
kept ,0.00949051,0.024475526,5.00E-04,0.053446554,0.022477524,0.012487513,0.022477524
kids ,3.32E-04,0.029568108,3.32E-04,0.034883723,0.032890365,0.02292359,0.02358804
kinds ,0.017857144,0.053571433,0.003571429,0.003571429,0.039285716,0.017857144,0.025
knew ,0.009103643,0.025910364,2.33E-04,0.032446314,0.023109246,0.02777778,0.025443513
kong ,0.011904763,0.035714287,0.011904763,0.035714287,0.011904763,0.05952381,0.035714287
korea ,0.005102041,0.035714287,0.005102041,0.07653062,0.025510205,0.005102041,0.015306124
lab ,0.007936508,0.023809526,0.007936508,0.023809526,0.071428575,0.023809526,0.023809526
lack ,0.004101839,0.010042434,1.41E-04,0.10141443,0.01824611,0.002687412,0.006930693
ladies ,0.004761905,0.061904766,0.004761905,0.061904766,0.014285715,0.004761905,0.014285715
lady ,0.022504892,0.03033268,9.78E-04,0.03816047,0.012720157,0.024461841,0.018590998
lake ,0.005102041,0.025510205,0.005102041,0.005102041,0.035714287,0.056122452,0.035714287
laptop ,0.004464286,0.03125,0.004464286,0.040178575,0.013392858,0.049107146,0.02232143
larger ,0.005952382,0.029761905,0.005952382,0.029761905,0.029761905,0.041666668,0.029761905
late ,8.10E-04,0.002430815,6.23E-05,0.1277113,0.005173273,0.00180753,0.005173273
latin ,0.023809526,0.023809526,0.023809526,0.023809526,0.023809526,0.071428575,0.071428575
laws ,0.005102041,0.015306124,0.005102041,0.035714287,0.045918368,0.015306124,0.045918368
lawyer ,0.011904763,0.011904763,0.011904763,0.05952381,0.011904763,0.083333336,0.011904763
layer ,0.007936508,0.039682545,0.007936508,0.023809526,0.039682545,0.05555556,0.007936508
leader ,0.027142858,0.012857144,0.001428571,0.04428572,0.010000001,0.04428572,0.010000001
leaders ,0.023809526,0.014285715,0.004761905,0.033333335,0.033333335,0.033333335,0.023809526
leadership ,0.010204082,0.05102041,0.010204082,0.030612247,0.030612247,0.010204082,0.05102041
leads ,0.00310559,0.034161493,0.00310559,0.034161493,0.04037267,0.027950311,0.015527951
league ,0.042857148,0.014285715,0.014285715,0.014285715,0.042857148,0.042857148,0.042857148
learning ,1.66E-05,1.35E-04,9.48E-04,6.86E-05,1.11E-04,6.86E-05,9.22E-05
leather ,0.015306124,0.015306124,0.005102041,0.005102041,0.005102041,0.096938774,0.025510205
leave ,0.002209131,0.011045655,1.05E-04,0.08447297,0.017147066,0.011676836,0.016726278
legal ,1.72E-05,1.03E-05,0.00137706,3.43E-06,3.43E-06,1.72E-05,1.72E-05
legislation ,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866,0.035714287,0.035714287
les ,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.035714287,0.107142866
lesbian ,0.023809526,0.071428575,0.023809526,0.023809526,0.023809526,0.023809526,0.071428575
less ,9.76E-04,0.02633861,1.08E-04,0.024604382,0.03262519,0.023086928,0.03566009
let ,1.01E-05,1.67E-04,4.50E-04,2.68E-04,1.87E-04,1.67E-04,1.85E-04
libraries ,0.023809526,0.023809526,0.023809526,0.023809526,0.071428575,0.023809526,0.071428575
licensed ,0.023809526,0.023809526,0.023809526,0.023809526,0.023809526,0.11904762,0.023809526
